"SAMPLEID"	"StudyID"	"Run"	"SRA_Study"	"BioProject"	"BioSample"	"Sample_Name"	"Sample_Name_2"	"Region"	"Collection_Date"	"Time"	"Depth"	"Station"	"geo_loc_name"	"Lat_Lon"	"Latitude"	"Longitude"	"LibraryName"	"LibrarySelection"	"LibrarySource"	"Size_fraction"	"Sample_Type"	"Lat"	"Lon"	"DateTimeUTC"	"FIXME.Depth"
"SRR6401222"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218984"	"102.100.100/37194"	NA	NA	"2016-5-31"	NA	"499.8"	NA	"Pacific Ocean"	"38.190170 S 171.500200 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-38.19017	-171.5002	"2016-05-31T23:00:00"	FALSE
"SRR6401224"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218990"	"102.100.100/37180"	NA	NA	"2016-5-30"	NA	"2083.6"	NA	"Pacific Ocean"	"39.072820 S 172.115250 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-39.07282	-172.11525	"2016-05-30T23:00:00"	FALSE
"SRR6401226"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218976"	"102.100.100/37182"	NA	NA	"2016-5-30"	NA	"536.6"	NA	"Pacific Ocean"	"39.072820 S 172.115250 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-39.07282	-172.11525	"2016-05-30T23:00:00"	FALSE
"SRR6401228"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218978"	"102.100.100/37176"	NA	NA	"2016-5-30"	NA	"500.8"	NA	"Pacific Ocean"	"39.515130 S 172.414100 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-39.51513	-172.4141	"2016-05-30T23:00:00"	FALSE
"SRR6401230"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218972"	"102.100.100/37178"	NA	NA	"2016-5-30"	NA	"24.9"	NA	"Pacific Ocean"	"39.515130 S 172.414100 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-39.51513	-172.4141	"2016-05-30T23:00:00"	FALSE
"SRR6401232"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218974"	"102.100.100/37184"	NA	NA	"2016-5-30"	NA	"35.3"	NA	"Pacific Ocean"	"39.072820 S 172.115250 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-39.07282	-172.11525	"2016-05-30T23:00:00"	FALSE
"SRR6401234"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218980"	"102.100.100/37284"	NA	NA	"2016-6-5"	NA	"536.5"	NA	"Pacific Ocean"	"31.000570 S 169.995820 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.00057	-169.99582	"2016-06-05T23:00:00"	FALSE
"SRR6401236"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219081"	"102.100.100/37282"	NA	NA	"2016-6-5"	NA	"1976.1"	NA	"Pacific Ocean"	"31.000570 S 169.995820 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.00057	-169.99582	"2016-06-05T23:00:00"	FALSE
"SRR6401238"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219079"	"102.100.100/37280"	NA	NA	"2016-6-4"	NA	"26.7"	NA	"Pacific Ocean"	"31.489550 S 169.978930 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.48955	-169.97893	"2016-06-04T23:00:00"	FALSE
"SRR6401240"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219077"	"102.100.100/37278"	NA	NA	"2016-6-4"	NA	"500.5"	NA	"Pacific Ocean"	"31.489550 S 169.978930 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.48955	-169.97893	"2016-06-04T23:00:00"	FALSE
"SRR6401242"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219075"	"102.100.100/37276"	NA	NA	"2016-6-4"	NA	"1901.6"	NA	"Pacific Ocean"	"31.489550 S 169.978930 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.48955	-169.97893	"2016-06-04T23:00:00"	FALSE
"SRR6401244"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219073"	"102.100.100/37093"	NA	NA	"2016-5-22"	NA	"534.8"	NA	"Pacific Ocean"	"45.176767 S 172.734550 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-45.176767	-172.73455	"2016-05-23"	FALSE
"SRR6401246"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218891"	"102.100.100/37091"	NA	NA	"2016-5-22"	NA	"2084.2"	NA	"Pacific Ocean"	"45.176767 S 172.734550 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-45.176767	-172.73455	"2016-05-23"	FALSE
"SRR6401248"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218889"	"102.100.100/37089"	NA	NA	"2016-5-21"	NA	"24.7"	NA	"Pacific Ocean"	"46.328533 S 171.373367 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-46.328533	-171.373367	"2016-05-21T23:00:00"	FALSE
"SRR6401250"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218887"	"102.100.100/37087"	NA	NA	"2016-5-21"	NA	"550.6"	NA	"Pacific Ocean"	"46.328533 S 171.373367 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-46.328533	-171.373367	"2016-05-21T23:00:00"	FALSE
"SRR6401252"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218885"	"102.100.100/37085"	NA	NA	"2016-5-21"	NA	"2001.1"	NA	"Pacific Ocean"	"46.328533 S 171.373367 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-46.328533	-171.373367	"2016-05-21T23:00:00"	FALSE
"SRR6401254"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218883"	"102.100.100/37354"	NA	NA	"2016-6-10"	NA	"5778.5"	NA	"Pacific Ocean"	"23.995630 S 170.003550 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-23.99563	-170.00355	"2016-06-10T23:00:00"	FALSE
"SRR6401256"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219151"	"102.100.100/37348"	NA	NA	"2016-6-10"	NA	"5753.1"	NA	"Pacific Ocean"	"24.499200 S 170.002320 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-24.4992	-170.00232	"2016-06-10T23:00:00"	FALSE
"SRR6401258"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219145"	"102.100.100/37346"	NA	NA	"2016-6-9"	NA	"84.9"	NA	"Pacific Ocean"	"24.993080 S 170.003970 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-24.99308	-170.00397	"2016-06-09T23:00:00"	FALSE
"SRR6401260"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219143"	"102.100.100/37352"	NA	NA	"2016-6-10"	NA	"90.2"	NA	"Pacific Ocean"	"24.499200 S 170.002320 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-24.4992	-170.00232	"2016-06-10T23:00:00"	FALSE
"SRR6401262"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219149"	"102.100.100/37350"	NA	NA	"2016-6-10"	NA	"1066.6"	NA	"Pacific Ocean"	"24.499200 S 170.002320 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-24.4992	-170.00232	"2016-06-10T23:00:00"	FALSE
"SRR6401264"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219147"	"102.100.100/37056"	NA	NA	"2016-5-18"	NA	"965.3"	NA	"Pacific Ocean"	"49.499100 S 170.016500 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-49.4991	-170.0165	"2016-05-18T23:00:00"	FALSE
"SRR6401266"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218852"	"102.100.100/37058"	NA	NA	"2016-5-18"	NA	"63.2"	NA	"Pacific Ocean"	"49.499100 S 170.016500 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-49.4991	-170.0165	"2016-05-18T23:00:00"	FALSE
"SRR6401268"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218854"	"102.100.100/37060"	NA	NA	"2016-5-19"	NA	"5339.6"	NA	"Pacific Ocean"	"48.995400 S 170.003600 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-48.9954	-170.0036	"2016-05-19T23:00:00"	FALSE
"SRR6401270"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218856"	"102.100.100/37062"	NA	NA	"2016-5-19"	NA	"1000"	NA	"Pacific Ocean"	"48.995400 S 170.003600 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-48.9954	-170.0036	"2016-05-19T23:00:00"	FALSE
"SRR6401272"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218858"	"102.100.100/37064"	NA	NA	"2016-5-19"	NA	"76.6"	NA	"Pacific Ocean"	"48.995400 S 170.003600 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-48.9954	-170.0036	"2016-05-19T23:00:00"	FALSE
"SRR6401274"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218860"	"102.100.100/37447"	NA	NA	"2016-6-15"	NA	"5224.6"	NA	"Pacific Ocean"	"16.001650 S 170.001580 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-16.00165	-170.00158	"2016-06-15T23:00:00"	FALSE
"SRR6401276"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219242"	"102.100.100/37449"	NA	NA	"2016-6-15"	NA	"1038"	NA	"Pacific Ocean"	"16.001650 S 170.001580 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-16.00165	-170.00158	"2016-06-15T23:00:00"	FALSE
"SRR6401278"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219244"	"102.100.100/37451"	NA	NA	"2016-6-15"	NA	"117.2"	NA	"Pacific Ocean"	"16.001650 S 170.001580 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-16.00165	-170.00158	"2016-06-15T23:00:00"	FALSE
"SRR6401280"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219246"	"102.100.100/37453"	NA	NA	"2016-6-15"	NA	"5166.3"	NA	"Pacific Ocean"	"15.496430 S 170.000970 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-15.49643	-170.00097	"2016-06-15T23:00:00"	FALSE
"SRR6401282"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219248"	"102.100.100/37455"	NA	NA	"2016-6-15"	NA	"966.5"	NA	"Pacific Ocean"	"15.496430 S 170.000970 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-15.49643	-170.00097	"2016-06-15T23:00:00"	FALSE
"SRR6401284"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219250"	"102.100.100/37475"	NA	NA	"2016-6-16"	NA	"61.2"	NA	"Pacific Ocean"	"14.279880 S 169.996000 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-14.27988	-169.996	"2016-06-16T23:00:00"	FALSE
"SRR6401286"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219270"	"102.100.100/37469"	NA	NA	"2016-6-15"	NA	"81.3"	NA	"Pacific Ocean"	"14.664480 S 169.998220 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-14.66448	-169.99822	"2016-06-15T23:00:00"	FALSE
"SRR6401288"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219264"	"102.100.100/37467"	NA	NA	"2016-6-15"	NA	"1038.2"	NA	"Pacific Ocean"	"14.664480 S 169.998220 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-14.66448	-169.99822	"2016-06-15T23:00:00"	FALSE
"SRR6401290"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219262"	"102.100.100/37473"	NA	NA	"2016-6-16"	NA	"968.1"	NA	"Pacific Ocean"	"14.279880 S 169.996000 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-14.27988	-169.996	"2016-06-16T23:00:00"	FALSE
"SRR6401292"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219268"	"102.100.100/37471"	NA	NA	"2016-6-16"	NA	"3576.8"	NA	"Pacific Ocean"	"14.279880 S 169.996000 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-14.27988	-169.996	"2016-06-16T23:00:00"	FALSE
"SRR6401294"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219266"	"102.100.100/37389"	NA	NA	"2016-6-11"	NA	"40.7"	NA	"Pacific Ocean"	"21.500730 S 169.999930 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-21.50073	-169.99993	"2016-06-11T23:00:00"	FALSE
"SRR6401296"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219184"	"102.100.100/37127"	NA	NA	"2016-5-23"	NA	"1103.2"	NA	"Pacific Ocean"	"42.750550 S 174.647533 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.75055	-174.647533	"2016-05-22T23:15:00"	FALSE
"SRR6401298"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218925"	"102.100.100/37125"	NA	NA	"2016-5-23"	NA	"50"	NA	"Pacific Ocean"	"42.932233 S 174.784083 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.932233	-174.784083	"2016-05-22T23:15:00"	FALSE
"SRR6401300"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218923"	"102.100.100/37131"	NA	NA	"2016-5-23"	NA	"50.7"	NA	"Pacific Ocean"	"42.750550 S 174.647533 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.75055	-174.647533	"2016-05-22T23:15:00"	FALSE
"SRR6401302"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218929"	"102.100.100/37129"	NA	NA	"2016-5-23"	NA	"499.6"	NA	"Pacific Ocean"	"42.750550 S 174.647533 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.75055	-174.647533	"2016-05-22T23:15:00"	FALSE
"SRR6401304"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218927"	"102.100.100/37133"	NA	NA	"2016-5-28"	NA	"1964.5"	NA	"Pacific Ocean"	"42.396170 S 174.408930 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-42.39617	-174.40893	"2016-05-27T23:15:00"	FALSE
"SRR6401306"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08218931"	"102.100.100/37393"	NA	NA	"2016-6-12"	NA	"501.8"	NA	"Pacific Ocean"	"20.997330 S 169.999150 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-20.99733	-169.99915	"2016-06-12T23:00:00"	FALSE
"SRR6401308"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219201"	"102.100.100/35155"	NA	NA	"2016-5-19"	NA	"4.3"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-05-19T04:00:00"	FALSE
"SRR6401310"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219606"	"102.100.100/34914"	NA	NA	"2016-5-2"	NA	"1.2"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.610732 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.610732	146.486807	"2016-05-02T02:00:00"	FALSE
"SRR6401312"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219367"	"102.100.100/34916"	NA	NA	"2016-5-2"	NA	"2.2"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.610732 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.610732	146.486807	"2016-05-02T02:00:00"	FALSE
"SRR6401314"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219369"	"102.100.100/34918"	NA	NA	"2016-4-2"	NA	"4.1"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-04-02T02:00:00"	FALSE
"SRR6401316"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219371"	"102.100.100/34920"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia:Townsville\,Magnetic Island"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR6401318"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219373"	"102.100.100/34922"	NA	NA	"2016-6-8"	NA	"3"	NA	"Australia:Townsville\,Magnetic Island"	"19.154109 S 146.642600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-19.154109	146.6426	"2016-06-08T02:00:00"	FALSE
"SRR6401320"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219375"	"102.100.100/35156"	NA	NA	"2016-5-19"	NA	"4.3"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-05-19T04:00:00"	FALSE
"SRR6401322"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219473"	"102.100.100/35021"	NA	NA	"2016-7-27"	NA	"5.5"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-07-27T04:00:00"	FALSE
"SRR6401324"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219293"	"102.100.100/34841"	NA	NA	"2016-5-2"	NA	"2"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.610732 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.610732	146.486807	"2016-05-02T02:00:00"	FALSE
"SRR6401326"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219292"	"102.100.100/34840"	NA	NA	"2016-5-2"	NA	"2"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.610732 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.610732	146.486807	"2016-05-02T02:00:00"	FALSE
"SRR6401328"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219295"	"102.100.100/34843"	NA	NA	"2016-4-2"	NA	"2"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-04-02T02:00:00"	FALSE
"SRR6401330"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219294"	"102.100.100/34842"	NA	NA	"2016-4-2"	NA	"2"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-04-02T02:00:00"	FALSE
"SRR6401332"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219296"	"102.100.100/34844"	NA	NA	"2016-4-2"	NA	"2"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.574387 S 146.496432 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.574387	146.496432	"2016-04-02T02:00:00"	FALSE
"SRR6401334"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219441"	"102.100.100/34989"	NA	NA	"2016-7-27"	NA	"1"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-07-27T04:00:00"	FALSE
"SRR6401336"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219440"	"102.100.100/34988"	NA	NA	"2016-7-27"	NA	"1"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-07-27T04:00:00"	FALSE
"SRR6401338"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219439"	"102.100.100/34987"	NA	NA	"2016-5-30"	NA	"1"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-05-30T04:00:00"	FALSE
"SRR6401340"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219438"	"102.100.100/34986"	NA	NA	"2016-5-30"	NA	"1"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-05-30T04:00:00"	FALSE
"SRR6401342"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219442"	"102.100.100/34990"	NA	NA	"2016-7-27"	NA	"1"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-07-27T04:00:00"	FALSE
"SRR6401344"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219447"	"102.100.100/34995"	NA	NA	"2016-2-29"	NA	"4.3"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-02-29T04:00:00"	FALSE
"SRR6401346"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219423"	"102.100.100/34971"	NA	NA	"2016-5-9"	NA	"1"	NA	"Australia:Perth"	"31.863440 S 115.707600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86344	115.7076	"2016-05-09T04:00:00"	FALSE
"SRR6401348"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219424"	"102.100.100/34972"	NA	NA	"2016-5-9"	NA	"1"	NA	"Australia:Perth"	"31.863440 S 115.707600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86344	115.7076	"2016-05-09T04:00:00"	FALSE
"SRR6401350"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219425"	"102.100.100/34973"	NA	NA	"2016-5-9"	NA	"1"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-05-09T04:00:00"	FALSE
"SRR6401352"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219426"	"102.100.100/34974"	NA	NA	"2016-5-9"	NA	"1"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-05-09T04:00:00"	FALSE
"SRR6401354"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219427"	"102.100.100/34975"	NA	NA	"2016-5-9"	NA	"1"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-05-09T04:00:00"	FALSE
"SRR6401356"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219443"	"102.100.100/34859"	NA	NA	"2016-5-2"	NA	"2"	NA	"Australia:Great Palm Island\,Orpheus Island"	"18.610732 S 146.486807 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-18.610732	146.486807	"2016-05-02T02:00:00"	FALSE
"SRR6401358"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219311"	"102.100.100/35081"	NA	NA	"2016-5-30"	NA	"12.8"	NA	"Australia:Perth"	"31.863440 S 115.707600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86344	115.7076	"2016-05-30T04:00:00"	FALSE
"SRR6401360"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219532"	"102.100.100/35026"	NA	NA	"2016-2-29"	NA	"12.1"	NA	"Australia:Perth"	"31.863440 S 115.707600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86344	115.7076	"2016-02-29T04:00:00"	FALSE
"SRR6401362"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219530"	"102.100.100/35085"	NA	NA	"2016-5-30"	NA	"4.3"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-05-30T04:00:00"	FALSE
"SRR6401364"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219536"	"102.100.100/35083"	NA	NA	"2016-5-30"	NA	"12.8"	NA	"Australia:Perth"	"31.863440 S 115.707600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86344	115.7076	"2016-05-30T04:00:00"	FALSE
"SRR6401366"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219534"	"102.100.100/35022"	NA	NA	"2016-7-27"	NA	"5.5"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-07-27T04:00:00"	FALSE
"SRR6401368"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219474"	"102.100.100/35087"	NA	NA	"2016-7-27"	NA	"5.5"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-07-27T04:00:00"	FALSE
"SRR6401370"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219538"	"102.100.100/35024"	NA	NA	"2016-2-29"	NA	"12.1"	NA	"Australia:Perth"	"31.863440 S 115.707600 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86344	115.7076	"2016-02-29T04:00:00"	FALSE
"SRR6401372"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219477"	"102.100.100/35023"	NA	NA	"2016-7-27"	NA	"5.5"	NA	"Australia:Perth"	"31.861110 S 115.754200 E"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-31.86111	115.7542	"2016-07-27T04:00:00"	FALSE
"SRR6401374"	"Raes_2020"	NA	"SRP114822"	"PRJNA385736"	"SAMN08219475"	"102.100.100/36939"	NA	NA	"2016-5-8"	NA	"34.7"	NA	"Pacific Ocean"	"62.999950 S 170.030533 W"	NA	NA	NA	"PCR"	"METAGENOMIC"	NA	NA	-62.99995	-170.030533	"2016-05-08T23:00:00"	FALSE
