AUID,ARB2017.id,ARB2017.pctId,ARB2017.alen,ARB2017.evalue,Genomes879.id,Genomes879.pctId,Genomes879.alen,Genomes879.evalue,Genomes879.tax,MarineDiazo.subject,MarineDiazo.pid,MarineDiazo.alen,MarineDiazo.evalue,MarineDiazo.description,cluster,subcluster,AUID_updt,AUID_OLD,Genoes879.pid_flag,MarineDiazo.ID,consensus_id
AUID.22196,AAZ06688.1|uncultured_nitrogen-fixing,91.85,319.0,3.92e-125,Clostridium cellulovorans,82.243,107.0,1.5100000000000001e-59,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium,,,,,,4,4G,AUID.22196,AUID.28926,,,unknown4
AUID.22197,AHY22779.1|uncultured_marine,96.285,323.0,1.07e-150,Burkholderia xenovorans,99.074,108.0,1.01e-75,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,,,,,,1,1K,AUID.22197,AUID.12333,1.0,,Burkholderia xenovorans
AUID.22201,ADD48759.1|uncultured_bacterium,98.973,292.0,1.6e-148,Methylobacterium sp.,87.5,96.0,3.69e-58,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium,,,,,,1,1J,AUID.22201,AUID.28930,,,unknown1J
AUID.22207,BAQ19871.1|uncultured_marine,89.602,327.0,3.16e-116,Pseudomonas stutzeri,93.578,109.0,2.48e-73,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.22207,AUID.28936,,,unknown1G
AUID.22210,ADV52056.1|uncultured_bacterium,89.967,299.0,8.16e-107,Desulfovibrio fructosovorans,97.0,100.0,1.24e-66,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3P,AUID.22210,AUID.28939,1.0,,Desulfovibrio fructosovorans
AUID.22214,AHA49982.1|uncultured_bacterium,99.388,327.0,1.36e-169,Desulfovibrio aespoeensis,95.413,109.0,2.48e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22214,AUID.12334,,,unknown3
AUID.22223,ADD49333.1|uncultured_bacterium,100.0,328.0,1.75e-173,Pelobacter carbinolicus,95.413,109.0,2.8e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.22223,AUID.12335,,,unknown1A
AUID.22224,AEE87244.1|uncultured_nitrogen-fixing,90.274,329.0,4.06e-120,Desulfovibrio aespoeensis,92.661,109.0,1.3e-70,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22224,AUID.28951,,,unknown3
AUID.22242,AAO48680.1|uncultured_nitrogen-fixing,87.805,328.0,8.92e-107,Geobacter uraniireducens,96.33,109.0,5.21e-74,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,,,,,,1,1A,AUID.22242,AUID.12337,,,unknown1A
AUID.2226,ADV51667.1|uncultured_bacterium,100.0,307.0,7.68e-162,Desulfatibacillum alkenivorans,83.495,103.0,6.35e-59,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,Cluster_3,99.674,307.0,1.72e-162,Cluster-3,3,3Q,AUID.2226,AUID.1123,,Cluster-3;Cluster_3,Cluster-3;Cluster_3
AUID.22262,OOG81369.1|Hydrogenophaga_sp.,98.148,324.0,2.94e-161,Burkholderia unamae,100.0,108.0,2.19e-76,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,,,,,,1,1K,AUID.22262,AUID.12338,1.0,,Burkholderia unamae
AUID.22264,SMX57002.1|Bradyrhizobium_sp.,96.605,324.0,6.41e-153,Bradyrhizobium sp.,100.0,108.0,4.29e-76,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium,,,,,,1,1K,AUID.22264,AUID.28988,1.0,,Bradyrhizobium sp.
AUID.22271,ADO25061.1|uncultured_bacterium,84.146,328.0,3.3e-86,delta proteobacterium,95.413,109.0,2.51e-72,Bacteria;Proteobacteria;Deltaproteobacteria;__o;__f;__g,,,,,,3,3E,AUID.22271,AUID.12339,,,unknown3
AUID.22276,BAV19160.1|uncultured_marine,99.388,327.0,1.36e-169,Paludibacter propionicigenes,95.413,109.0,2.0600000000000003e-73,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Paludibacter,,,,,,3,3L,AUID.22276,AUID.28999,,,unknown3
AUID.22282,AHN64983.1|uncultured_bacterium,98.131,321.0,1.38e-159,Azoarcus sp.,97.248,109.0,3.39e-76,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azoarcus,,,,,,1,1P,AUID.22282,AUID.10401,1.0,,Azoarcus sp.
AUID.22311,AMR73580.1|uncultured_bacterium,93.617,329.0,1.42e-139,Desulfurivibrio alkaliphilus,95.413,109.0,2.35e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio,,,,,,3,3E,AUID.22311,AUID.12343,,,unknown3
AUID.22321,AAY85423.1|uncultured_bacterium,84.098,327.0,3.3e-86,Desulfatibacillum alkenivorans,93.578,109.0,6.34e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3H,AUID.22321,AUID.12344,,,unknown3
AUID.22330,ABU86604.1|uncultured_bacterium,98.148,324.0,2.94e-161,Burkholderia xenovorans,97.222,108.0,2.19e-75,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,,,,,,1,1J,AUID.22330,AUID.12345,1.0,,Burkholderia xenovorans
AUID.22337,AKS11821.1|uncultured_microorganism,88.991,327.0,6.85e-113,Geobacter lovleyi,97.248,109.0,1.17e-74,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter,,,,,,1,1A,AUID.22337,AUID.29054,1.0,,Geobacter lovleyi
AUID.2234,SEJ79211.1|Pseudomonas_linyingensis,94.498,309.0,1.35e-134,Azotobacter vinelandii,98.058,103.0,4.84e-71,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter,,,,,,1,1G,AUID.2234,AUID.1713,1.0,,Azotobacter vinelandii
AUID.2235,APG53597.1|uncultured_marine,100.0,310.0,1.67e-163,Pseudomonas stutzeri,94.175,103.0,4.33e-60,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,Gamma_A_Langl,100.0,310.0,8.04e-166,Gamma A|A015|γ24774A11,1,1G,AUID.2235,AUID.1061,,Gamma A|A015|γ24774A11;Gamma_A_Langl,Gamma A|A015|γ24774A11;Gamma_A_Langl
AUID.22353,AEP38924.1|uncultured_bacterium,98.113,318.0,6.43e-158,Pantoea sp.,98.165,109.0,3.81e-76,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea,,,,,,1,1G,AUID.22353,AUID.29068,1.0,,Pantoea sp.
AUID.22359,AHN51019.1|uncultured_bacterium,89.908,327.0,6.800000000000001e-118,delta proteobacterium,87.156,109.0,3.6e-67,Bacteria;Proteobacteria;Deltaproteobacteria;__o;__f;__g,,,,,,3,3E,AUID.22359,AUID.12348,,,unknown3
AUID.2236,AKP55945.1|uncultured_nitrogen-fixing,99.353,309.0,1.3e-159,Pseudomonas stutzeri,98.058,103.0,8.21e-72,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,MAG_00042_2020,99.353,309.0,6.26e-162,TARA_PSE_93_MAG_00042,1,1G,AUID.2236,AUID.1124,1.0,TARA_PSE_93_MAG_00042;MAG_00042_2020,TARA_PSE_93_MAG_00042;MAG_00042_2020
AUID.2237,AAC36067.1|unidentified_marine,97.097,310.0,2.21e-147,Pseudomonas stutzeri,97.087,103.0,1.5400000000000002e-70,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.2237,AUID.1714,1.0,,Pseudomonas stutzeri
AUID.22370,AKP55967.1|uncultured_nitrogen-fixing,89.024,328.0,1.9e-113,Desulfovibrio fructosovorans,88.073,109.0,3.6499999999999996e-55,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3N,AUID.22370,AUID.12349,,,unknown3
AUID.22378,BAV19193.1|uncultured_marine,91.411,326.0,1.12e-125,Pseudomonas stutzeri,95.413,109.0,9.94e-75,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.22378,AUID.10402,,,unknown1G
AUID.22379,AKP56058.1|uncultured_nitrogen-fixing,91.72,314.0,2.4300000000000004e-122,Verrucomicrobiae bacterium,88.991,109.0,3.5499999999999997e-68,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3Q,AUID.22379,AUID.12350,,,unknown3
AUID.224,ARA14217.1|uncultured_bacterium,87.736,318.0,6.88e-103,Xanthobacter autotrophicus,96.296,108.0,6.389999999999999e-74,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacter,,,,,,1,1K,AUID.224,AUID.286,,,unknown1K
AUID.22405,AKV16215.1|uncultured_nitrogen-fixing,81.957,327.0,5.600000000000001e-74,Verrucomicrobiae bacterium,85.321,109.0,5.7e-65,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,4,4G,AUID.22405,AUID.12351,,,unknown4
AUID.22416,ACN77086.1|uncultured_bacterium,76.292,329.0,1.25e-40,Desulfovibrio aespoeensis,84.404,109.0,1.4e-62,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3Q,AUID.22416,AUID.12352,,,unknown3
AUID.22436,AJF23439.1|uncultured_microorganism,93.598,328.0,1.8399999999999998e-138,Desulfovibrio magneticus,86.239,109.0,1.09e-64,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3L,AUID.22436,AUID.12354,,,unknown3
AUID.2245,BAN66915.1|uncultured_bacterium,100.0,307.0,7.68e-162,Trichodesmium erythraeum,100.0,102.0,3.25e-71,Bacteria;Cyanobacteria;Oscillatoriophycideae;Oscillatoriales;Microcoleaceae;Trichodesmium,AY528677.1,99.674,307.0,1.72e-162,Tricho | Uncultured marine bacterium clone HT264A104,1,1B,AUID.2245,AUID.1125,1.0,Tricho | Uncultured marine bacterium clone HT264A104;AY528677.1,Tricho | Uncultured marine bacterium clone HT264A104;AY528677.1
AUID.22465,ADO25053.1|uncultured_bacterium,90.826,327.0,6.75e-123,Desulfuromonas acetoxidans,98.165,109.0,5.6e-76,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.22465,AUID.12356,1.0,,Desulfuromonas acetoxidans
AUID.22486,AFD03679.1|uncultured_bacterium,89.908,327.0,6.800000000000001e-118,Desulfovibrio aespoeensis,95.413,109.0,1.33e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22486,AUID.12358,,,unknown3
AUID.22497,APP89957.1|uncultured_bacterium,89.939,328.0,1.8900000000000001e-118,Desulfomicrobium baculatum,92.661,109.0,9.66e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium,,,,,,3,3E,AUID.22497,AUID.12359,,,unknown3
AUID.2251,ABQ50821.1|uncultured_microorganism,100.0,310.0,1.67e-163,Dechloromonas aromatica,96.117,103.0,8.25e-70,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Dechloromonas,,,,,,1,1P,AUID.2251,AUID.1727,,,unknown1P
AUID.22529,AAL06265.1|Desulfomicrobium_baculatum,77.439,328.0,1.61e-49,Verrucomicrobiae bacterium,88.073,109.0,2.33e-67,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3Q,AUID.22529,AUID.12362,,,unknown3
AUID.22538,OVE77173.1|bacterium_F16,82.622,328.0,2e-78,Desulfovibrio vulgaris,87.156,109.0,7.59e-67,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3N,AUID.22538,AUID.29237,,,unknown3
AUID.22546,AAG43070.1|uncultured_bacterium,86.503,326.0,5.41e-99,Pseudomonas stutzeri,94.495,109.0,9.09e-74,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.22546,AUID.12364,,,unknown1G
AUID.2255,AHY22973.1|uncultured_marine,99.677,310.0,7.77e-162,Pseudomonas stutzeri,97.087,103.0,6.58e-71,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,P8_Loesch,99.677,310.0,3.74e-164,Gamma 4|P8-Loescher,1,1G,AUID.2255,AUID.1126,1.0,Gamma 4|P8-Loescher;P8_Loesch,Gamma 4|P8-Loescher;P8_Loesch
AUID.22552,AAG43073.1|uncultured_bacterium,90.741,324.0,3.11e-121,Burkholderia xenovorans,98.148,108.0,8.29e-76,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,,,,,,1,1J,AUID.22552,AUID.29249,1.0,,Burkholderia xenovorans
AUID.22555,ALJ51636.1|uncultured_bacterium,96.285,323.0,1.07e-150,Verrucomicrobiae bacterium,85.981,107.0,1.8100000000000003e-64,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3T,AUID.22555,AUID.12365,,,unknown3
AUID.22556,ABD74415.1|uncultured_nitrogen-fixing,87.188,320.0,1.16e-100,Klebsiella sp.,95.413,109.0,1.48e-73,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella,,,,,,1,1G,AUID.22556,AUID.29252,,,unknown1G
AUID.2256,AKS11989.1|uncultured_microorganism,100.0,310.0,1.67e-163,Desulfuromonas acetoxidans,99.029,103.0,2.38e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.2256,AUID.1731,1.0,,Desulfuromonas acetoxidans
AUID.22561,AKV16141.1|uncultured_nitrogen-fixing,100.0,327.0,6.29e-173,Pelobacter carbinolicus,94.495,109.0,9.29e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.22561,AUID.10404,,,unknown1A
AUID.22562,AIG14383.1|uncultured_bacterium,99.695,328.0,8.14e-172,Pseudomonas stutzeri,98.165,109.0,1.86e-76,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.22562,AUID.12366,1.0,,Pseudomonas stutzeri
AUID.22566,BAV19119.1|uncultured_marine,80.122,327.0,1.5800000000000002e-64,Chloroherpeton thalassium,86.239,109.0,1.1700000000000001e-65,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3N,AUID.22566,AUID.29260,,,unknown3
AUID.22570,AKS11426.1|uncultured_microorganism,90.826,327.0,6.75e-123,Desulfurivibrio alkaliphilus,95.413,109.0,3.22e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio,,,,,,3,3E,AUID.22570,AUID.12367,,,unknown3
AUID.22571,AEI72339.1|uncultured_bacterium,75.701,321.0,7.61e-38,Desulfovibrio vulgaris,92.661,109.0,1.26e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22571,AUID.29264,,,unknown3
AUID.22587,ACP42075.1|uncultured_bacterium,89.297,327.0,1.47e-114,Pelobacter carbinolicus,95.413,109.0,2.8e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.22587,AUID.12368,,,unknown1A
AUID.22598,AAZ06709.1|uncultured_nitrogen-fixing,98.983,295.0,3.47e-150,Pseudomonas stutzeri,95.918,98.0,3.24e-66,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.22598,AUID.29290,,,unknown1G
AUID.22599,AKS11157.1|uncultured_microorganism,80.851,329.0,2.0299999999999998e-68,Desulfovibrio aespoeensis,99.083,109.0,2.89e-75,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22599,AUID.29291,1.0,,Desulfovibrio aespoeensis
AUID.22606,ABM66756.1|uncultured_microorganism,75.41,305.0,1.65e-34,Prosthecochloris aestuarii,88.991,109.0,2.95e-69,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris,,,,,,3,3N,AUID.22606,AUID.12369,,,unknown3
AUID.22607,AHI45970.1|uncultured_bacterium,83.901,323.0,7.14e-83,Halorhodospira halophila,89.908,109.0,1.12e-69,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira,,,,,,1,1P,AUID.22607,AUID.29298,,,unknown1P
AUID.2261,ABC69680.1|uncultured_bacterium,88.852,305.0,5e-104,Nostoc punctiforme,92.157,102.0,1.16e-59,Bacteria;Cyanobacteria;__c;Nostocales;Nostocaceae;Nostoc,,,,,,1,1B,AUID.2261,AUID.1736,,,unknown1B
AUID.22616,AKS11490.1|uncultured_microorganism,78.116,329.0,7.45e-53,Verrucomicrobiae bacterium,88.991,109.0,7.12e-68,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3J,AUID.22616,AUID.12370,,,unknown3
AUID.22617,AHN51107.1|uncultured_bacterium,83.901,323.0,2.57e-82,Verrucomicrobiae bacterium,88.991,109.0,2.21e-69,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;__f;__g,,,,,,3,3L,AUID.22617,AUID.10405,,,unknown3
AUID.22618,ACP42147.1|uncultured_bacterium,97.546,326.0,4.97e-159,Desulfuromonas acetoxidans,97.248,109.0,1.68e-75,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.22618,AUID.12371,1.0,,Desulfuromonas acetoxidans
AUID.2262,CCZ52034.1|Clostridium_sp.,99.01,303.0,1.28e-154,Prevotella bryantii,94.059,101.0,3.88e-66,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella,,,,,,3,3N,AUID.2262,AUID.1737,,,unknown3
AUID.22622,AJY58640.1|uncultured_bacterium,91.463,328.0,8.67e-127,Pseudomonas stutzeri,95.413,109.0,1.57e-74,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas,,,,,,1,1G,AUID.22622,AUID.12372,,,unknown1G
AUID.22630,AKS11476.1|uncultured_microorganism,95.427,328.0,1.81e-148,Desulfuromonas acetoxidans,98.165,109.0,5.6e-76,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas,,,,,,1,1A,AUID.22630,AUID.12373,1.0,,Desulfuromonas acetoxidans
AUID.22631,AKS11393.1|uncultured_microorganism,78.188,298.0,2.09e-48,Desulfurivibrio alkaliphilus,95.413,109.0,3.4e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfurivibrio,,,,,,3,3E,AUID.22631,AUID.29317,,,unknown3
AUID.22633,AKU75890.1|uncultured_marine,83.828,303.0,2.59e-77,Chloroherpeton thalassium,87.156,109.0,6.070000000000002e-66,Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton,,,,,,3,3L,AUID.22633,AUID.29319,,,unknown3
AUID.2264,AHJ29778.1|Nodularia_spumigena,100.0,307.0,7.68e-162,Nodularia spumigena,100.0,102.0,1.15e-72,Bacteria;Cyanobacteria;__c;Nostocales;Aphanizomenonaceae;Nodularia,,,,,,1,1B,AUID.2264,AUID.1127,1.0,,Nodularia spumigena
AUID.22641,AKS11172.1|uncultured_microorganism,86.322,329.0,1.95e-98,,,,,,,,,,,3,3E,AUID.22641,AUID.29326,,,unknown3
AUID.22651,ADM51391.1|uncultured_bacterium,91.9,321.0,3.12e-126,Teredinibacter turnerae,95.413,109.0,8.92e-74,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadalesgeneraincertaesedis;Teredinibacter,,,,,,1,1G,AUID.22651,AUID.12376,,,unknown1G
AUID.22652,AKP55707.1|uncultured_nitrogen-fixing,85.489,317.0,1.52e-89,Desulfovibrio aespoeensis,96.33,109.0,1.3900000000000001e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22652,AUID.29335,,,unknown3
AUID.22654,AKS11187.1|uncultured_microorganism,92.901,324.0,6.66e-133,Desulfovibrio aespoeensis,95.413,109.0,7.29e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22654,AUID.12377,,,unknown3
AUID.22659,AKS11157.1|uncultured_microorganism,85.671,328.0,4.21e-95,Desulfovibrio aespoeensis,95.413,109.0,3.22e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22659,AUID.29341,,,unknown3
AUID.22662,AAZ06765.1|uncultured_nitrogen-fixing,99.39,328.0,3.79e-170,Pelobacter carbinolicus,95.413,109.0,2.8e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.22662,AUID.12378,,,unknown1A
AUID.22665,AHN50991.1|uncultured_bacterium,77.607,326.0,1.61e-49,Desulfovibrio aespoeensis,88.073,109.0,1.3499999999999999e-67,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3I,AUID.22665,AUID.29346,,,unknown3
AUID.22675,AKS11334.1|uncultured_microorganism,99.695,328.0,8.14e-172,Pelobacter carbinolicus,94.495,109.0,9.29e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.22675,AUID.10187,,,unknown1A
AUID.22676,AAZ06764.1|uncultured_nitrogen-fixing,100.0,328.0,1.75e-173,Klebsiella sp.,93.578,109.0,7.06e-73,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella,,,,,,1,1G,AUID.22676,AUID.10406,,,unknown1G
AUID.22688,,,,,Desulfatibacillum alkenivorans,86.239,109.0,2.11e-66,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3E,AUID.22688,AUID.12380,,,unknown3
AUID.2269,AEZ52916.1|uncultured_marine,94.805,308.0,3.7e-135,Xanthobacter autotrophicus,97.059,102.0,8.25e-70,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Xanthobacter,,,,,,1,1K,AUID.2269,AUID.1743,1.0,,Xanthobacter autotrophicus
AUID.22704,ACP18800.1|uncultured_bacterium,95.356,323.0,1.08e-145,Burkholderia unamae,99.065,107.0,5.43e-75,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,,,,,,1,1K,AUID.22704,AUID.12381,1.0,,Burkholderia unamae
AUID.22711,ANF06905.1|uncultured_bacterium,91.437,327.0,3.12e-126,Pelobacter carbinolicus,94.495,109.0,9.29e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.22711,AUID.12382,,,unknown1A
AUID.22727,AKS11464.1|uncultured_microorganism,76.38,326.0,3.52e-41,delta proteobacterium,88.073,109.0,2.06e-66,Bacteria;Proteobacteria;Deltaproteobacteria;__o;__f;__g,,,,,,3,3N,AUID.22727,AUID.12386,,,unknown3
AUID.22729,AKS11708.1|uncultured_microorganism,86.42,324.0,7.06e-98,Desulfitobacterium hafniense,85.455,110.0,1.99e-57,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Desulfitobacterium,,,,,,1,1C,AUID.22729,AUID.29400,,,unknown1C
AUID.22732,ADM51394.1|uncultured_bacterium,89.13,322.0,8.86e-112,Opitutaceae bacterium,88.073,109.0,5.12e-67,Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;__g,,,,,,3,3J,AUID.22732,AUID.12387,,,unknown3
AUID.22735,ADD48970.1|uncultured_bacterium,91.667,324.0,3.12e-126,Pelobacter carbinolicus,94.495,109.0,1.2500000000000001e-72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.22735,AUID.29405,,,unknown1A
AUID.2274,AIO06762.1|uncultured_bacterium,86.408,309.0,6.63e-93,Desulfovibrio fructosovorans,85.437,103.0,9.16e-51,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3S,AUID.2274,AUID.1748,,,unknown3
AUID.22740,AGW50751.1|gamma_proteobacterium,84.923,325.0,4.2399999999999995e-90,Desulfatibacillum alkenivorans,89.908,109.0,1.23e-67,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatibacillum,,,,,,3,3H,AUID.22740,AUID.29410,,,unknown3
AUID.22742,AAY85440.1|uncultured_bacterium,100.0,328.0,1.75e-173,Pelobacter carbinolicus,94.495,109.0,9.29e-73,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Pelobacteraceae;Pelobacter,,,,,,1,1A,AUID.22742,AUID.10407,,,unknown1A
AUID.22743,ANF06906.1|uncultured_bacterium,96.33,327.0,6.47e-153,Desulfovibrio aespoeensis,95.413,109.0,4e-71,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio,,,,,,3,3E,AUID.22743,AUID.12388,,,unknown3
AUID.2275,AKA64682.1|Pseudacidovorax_intermedius,98.697,307.0,3.6e-155,Burkholderia unamae,100.0,102.0,1.25e-71,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia,,,,,,1,1K,AUID.2275,AUID.1128,1.0,,Burkholderia unamae
